,Landmark,Latitude,Longitude,categories,delivery.id,delivery.provider.icon.name,delivery.provider.icon.prefix,delivery.provider.icon.sizes,delivery.provider.name,delivery.url,hasPerk,id,location.address,location.cc,location.city,location.country,location.crossStreet,location.distance,location.formattedAddress,location.labeledLatLngs,location.lat,location.lng,location.neighborhood,location.postalCode,location.state,name,referralId,venuePage.id
12,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Grocery Store,,,,,,,False,4b2137daf964a520713824e3,180 Montague St,US,Brooklyn,United States,at Clinton St,90,"['180 Montague St (at Clinton St)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69410318829874, 'lng': -73.99178957198721}]",40.69410318829874,-73.99178957198721,,11201,NY,Garden of Eden Marketplace,v-1543772998,
13,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Sushi Restaurant,299064,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/nanatori-162-montague-st-brooklyn/299064?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=299064,False,4a245bd0f964a520137e1fe3,162 Montague St,US,New York,United States,btwn Clinton St & Henry St,33,"['162 Montague St (btwn Clinton St & Henry St)', 'New York, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69452395493607, 'lng': -73.99267602133101}]",40.69452395493607,-73.99267602133101,,11201,NY,Nanatori,v-1543772998,
14,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Gym,,,,,,,False,4a9171eff964a520361a20e3,179 Remsen St,US,Brooklyn,United States,btwn Court & Clinton St,196,"['179 Remsen St (btwn Court & Clinton St)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.6932804, 'lng': -73.9911435}]",40.6932804,-73.9911435,,11201,NY,New York Sports Clubs,v-1543772998,
15,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Chinese Restaurant,293927,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/lichee-nut--162-montague-st-brooklyn/293927?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=293927,False,415c9e00f964a5204c1d1fe3,162 Montague St,US,Brooklyn,United States,,48,"['162 Montague St', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69437415319338, 'lng': -73.9927109788208}]",40.69437415319338,-73.9927109788208,,11201,NY,Lichee Nut,v-1543772998,
16,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Building,,,,,,,False,5a217c21065ef526675d7570,185 Montague St,US,New York,United States,,63,"['185 Montague St', 'New York, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.694587, 'lng': -73.991715}]",40.694587,-73.991715,,11201,NY,185 Montague St,v-1543772998,
17,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Office,,,,,,,False,4bba05bb3db7b71378c7229a,,US,Brooklyn,United States,,76,"['Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69484670322811, 'lng': -73.99153398543766}]",40.69484670322811,-73.99153398543766,,11201,NY,Social Science Research Council,v-1543772998,
18,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Yoga Studio,,,,,,,False,4fa968b7e4b07cb43c311f1c,144 Montague St,US,Brooklyn,United States,Henry,93,"['144 Montague St (Henry)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69456810543555, 'lng': -73.99351424019754}]",40.69456810543555,-73.99351424019754,,11201,NY,Area Yoga & Spa,v-1543772998,63535873
19,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Pizza Place,85392,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/monty-qs-158-montague-st-brooklyn/85392?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=85392,False,4aad3536f964a520035f20e3,158 Montague St,US,Brooklyn,United States,At Clinton,57,"['158 Montague St (At Clinton)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69436997583063, 'lng': -73.99287901277606}]",40.69436997583063,-73.99287901277606,,11201,NY,MontyQ's Brick Oven Pizza,v-1543772998,98269509
20,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Metro Station,,,,,,,False,4bda0466c79cc928bd117de9,Montague St.,US,Brooklyn,United States,btwn Henry St & Clinton St,300,"['Montague St. (btwn Henry St & Clinton St)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.697448933560345, 'lng': -73.99264232320894}]",40.697448933560345,-73.99264232320894,,11201,NY,MTA Subway - Court St (R),v-1543772998,
21,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Mobile Phone Shop,,,,,,,False,4be2fae7b02ec9b6f3364ec0,160 Montague Street,US,Brooklyn,United States,,51,"['160 Montague Street', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69438391589551, 'lng': -73.99278225900059}]",40.69438391589551,-73.99278225900059,,11201,NY,AT&T,v-1543772998,
22,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Mobile Phone Shop,,,,,,,False,4bc22a4f2a89ef3b1d5af388,146 Montague St,US,Brooklyn,United States,,96,"['146 Montague St', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69439090895329, 'lng': -73.99346164898361}]",40.69439090895329,-73.99346164898361,,11201,NY,Verizon,v-1543772998,
23,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Dentist's Office,,,,,,,False,591f3faec5b11c4458cbb59b,185 Montague St,US,Brooklyn,United States,Clinton,56,"['185 Montague St (Clinton)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69432, 'lng': -73.99208}]",40.69432,-73.99208,,11201,NY,Brooklyn Dental Studio,v-1543772998,
24,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Pilates Studio,,,,,,,False,535ed111498e568c2135362e,158 Montague St Fl 4,US,Brooklyn,United States,,62,"['158 Montague St Fl 4', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69436313224332, 'lng': -73.99295240082523}]",40.69436313224332,-73.99295240082523,,11201,NY,Brooklyn Pilates,v-1543772998,
25,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Mexican Restaurant,,,,,,,False,53dd1f41498efb39049ce081,185 Montague St,US,Brooklyn,United States,Between Court & Clinton,71,"['185 Montague St (Between Court & Clinton)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69417847052947, 'lng': -73.99207020030742}]",40.69417847052947,-73.99207020030742,,11201,NY,Chipotle Mexican Grill,v-1543772998,
26,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Boutique,,,,,,,False,5701747c498ee2cb91d341ea,,US,Brooklyn,United States,,83,"['Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.6943131, 'lng': -73.9932229}]",40.6943131,-73.9932229,,11201,NY,Francesca's,v-1543772998,
27,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Synagogue,,,,,,,False,4aeb0359f964a52034bd21e3,131 Remsen St,US,Brooklyn,United States,Clinton,124,"['131 Remsen St (Clinton)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.693793485173146, 'lng': -73.99319038404944}]",40.693793485173146,-73.99319038404944,,11201,NY,Brooklyn Heights Synagogue,v-1543772998,
28,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Pharmacy,,,,,,,False,5648e65c498ebb7b5781fc62,168 Montague St,US,Brooklyn,United States,Clinton Street,67,"['168 Montague St (Clinton Street)', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.69414755697573, 'lng': -73.99243362213404}]",40.69414755697573,-73.99243362213404,,11201,NY,CVS/Pharmacy,v-1543772998,
29,Brooklyn Historical Society Building,40.69475655,-73.992429164251,Building,,,,,,,False,4c765ff4db52b1f7112f7bdc,114 Pierrepont St,US,Brooklyn,United States,,63,"['114 Pierrepont St', 'Brooklyn, NY 11201', 'United States']","[{'label': 'display', 'lat': 40.695219865547685, 'lng': -73.99287114236125}]",40.695219865547685,-73.99287114236125,,11201,NY,114 Pierrepont St,v-1543772998,
0,Carnegie Hall,40.76503,-73.9798868158842,Music Venue,,,,,,,False,56f247a7498e93a37ea880db,,US,New York,United States,,7,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.76501454610367, 'lng': -73.9799702167511}, {'label': 'routing', 'lat': 40.76531190460391, 'lng': -73.97972881793976}]",40.76501454610367,-73.9799702167511,,,NY,Stern Auditorium / Perelman Stage at Carnegie Hall,v-1543772999,
1,Carnegie Hall,40.76503,-73.9798868158842,Concert Hall,,,,,,,False,3fd66200f964a520b6e71ee3,881 7th Ave,US,New York,United States,at W 57th St,10,"['881 7th Ave (at W 57th St)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.7651249, 'lng': -73.9799185}]",40.7651249,-73.9799185,Theater District,10019,NY,Carnegie Hall,v-1543772999,
2,Carnegie Hall,40.76503,-73.9798868158842,Metro Station,,,,,,,False,4b54cfd0f964a520a1cd27e3,57th St,US,New York,United States,at 7th Ave,75,"['57th St (at 7th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.764692, 'lng': -73.980665}]",40.764692,-73.980665,,10019,NY,MTA Subway - 57th St/7th Ave (N/Q/R/W),v-1543772999,
3,Carnegie Hall,40.76503,-73.9798868158842,Chinese Restaurant,65737,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/lilis-57-200-w-57th-st-new-york/65737?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=65737,False,4a304695f964a52044991fe3,200 W 57th St,US,New York,United States,at 7th Ave,45,"['200 W 57th St (at 7th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.765345, 'lng': -73.980235}]",40.765345,-73.980235,,10019,NY,Lili's 57,v-1543772999,
4,Carnegie Hall,40.76503,-73.9798868158842,Mobile Phone Shop,,,,,,,False,4c335c4066e40f47a0d9c78b,167 W 57th St,US,New York,United States,at 7th Ave,65,"['167 W 57th St (at 7th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.765600966643, 'lng': -73.979681879282}]",40.765600966643,-73.979681879282,,10019,NY,T-Mobile,v-1543772999,
5,Carnegie Hall,40.76503,-73.9798868158842,Bike Shop,,,,,,,False,4c9e9cd8604c76b0131f887b,117 W 58th St,US,New York,United States,btw 6th & 7th ave,210,"['117 W 58th St (btw 6th & 7th ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.765165118321356, 'lng': -73.97739283744367}]",40.765165118321356,-73.97739283744367,,10019,NY,Bike Rentals NYC,v-1543772999,
6,Carnegie Hall,40.76503,-73.9798868158842,Lounge,,,,,,,False,5713ed5a498e87c7228d557a,,US,New York,United States,,23,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.76524, 'lng': -73.979904}]",40.76524,-73.979904,,,NY,Parterre Bar at Zankel Hall,v-1543772999,
7,Carnegie Hall,40.76503,-73.9798868158842,Italian Restaurant,671131,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/trattoria-dellarte-900-7th-ave-new-york/671131?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=671131,False,41b3a100f964a520721e1fe3,900 7th Ave,US,New York,United States,at 57th St,40,"['900 7th Ave (at 57th St)', 'New York, NY 10106', 'United States']","[{'label': 'display', 'lat': 40.765294887322916, 'lng': -73.98020758769451}]",40.765294887322916,-73.98020758769451,,10106,NY,Trattoria Dell' Arte,v-1543772999,
8,Carnegie Hall,40.76503,-73.9798868158842,Concert Hall,,,,,,,False,4ae39d67f964a520489721e3,154 W 57th St,US,New York,United States,Seventh Ave,48,"['154 W 57th St (Seventh Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.765366517574364, 'lng': -73.97952845936908}]",40.765366517574364,-73.97952845936908,,10019,NY,Weill Recital Hall at Carnegie Hall,v-1543772999,
9,Carnegie Hall,40.76503,-73.9798868158842,Office,,,,,,,False,50eda914d86cb7071b58828f,881 7th Ave,US,New York,United States,btwn W 56th & W 57th St,38,"['881 7th Ave (btwn W 56th & W 57th St)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.7652212720376, 'lng': -73.98027052478203}]",40.7652212720376,-73.98027052478203,,10019,NY,Carnegie Hall Administrative Offices,v-1543772999,
10,Carnegie Hall,40.76503,-73.9798868158842,Gift Shop,,,,,,,False,5648beca38fa1680cf4b3342,,US,New York,United States,,48,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.76539181135234, 'lng': -73.97957010476398}]",40.76539181135234,-73.97957010476398,,,NY,Carnegie Hall Shop,v-1543772999,
11,Carnegie Hall,40.76503,-73.9798868158842,Building,,,,,,,False,5101b9bbe4b0ae12ad09eb15,145 W 57th St,US,New York,United States,,87,"['145 W 57th St', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.7650376646705, 'lng': -73.97885422123873}]",40.7650376646705,-73.97885422123873,,10019,NY,Nippon Club,v-1543772999,
12,Carnegie Hall,40.76503,-73.9798868158842,Gym,,,,,,,False,4a6bbfd3f964a520d3cf1fe3,110 W 56th St,US,New York,United States,at 6th Ave,160,"['110 W 56th St (at 6th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76397319034838, 'lng': -73.97859235021285}]",40.76397319034838,-73.97859235021285,,10019,NY,New York Health and Racquet Club,v-1543772999,36095114
13,Carnegie Hall,40.76503,-73.9798868158842,Conference Room,,,,,,,False,4bd0c41ea8b3a5935891645f,152 W 57th St,US,New York,United States,7th avenue,39,"['152 W 57th St (7th avenue)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76526291801148, 'lng': -73.98024525507012}]",40.76526291801148,-73.98024525507012,,10019,NY,Rho Ventures,v-1543772999,
14,Carnegie Hall,40.76503,-73.9798868158842,Tea Room,,,,,,,False,3fd66200f964a520afe71ee3,150 W 57th St,US,New York,United States,btwn 6th & 7th Ave,63,"['150 W 57th St (btwn 6th & 7th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.7652992699268, 'lng': -73.97922007083305}]",40.7652992699268,-73.97922007083305,,10019,NY,Russian Tea Room,v-1543772999,79593847
15,Carnegie Hall,40.76503,-73.9798868158842,Concert Hall,,,,,,,False,4ace86aff964a5200bd120e3,7th Ave and 57th St,US,New York,United States,57th St,46,"['7th Ave and 57th St (57th St)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76500375725871, 'lng': -73.98043640043468}]",40.76500375725871,-73.98043640043468,,10019,NY,Zankel Hall at Carnegie Hall,v-1543772999,
16,Carnegie Hall,40.76503,-73.9798868158842,Office,,,,,,,False,4ca334dd7f84224b9a9ac258,152 W 57th St,US,New York,United States,,30,"['152 W 57th St', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76505932541381, 'lng': -73.97952785019342}]",40.76505932541381,-73.97952785019342,,10019,NY,152 West 57th Street,v-1543772999,
17,Carnegie Hall,40.76503,-73.9798868158842,Building,,,,,,,False,4a69cfb4f964a52014cc1fe3,152 W 57th St,US,New York,United States,7th Ave,45,"['152 W 57th St (7th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76462741481829, 'lng': -73.97998271852302}]",40.76462741481829,-73.97998271852302,,10019,NY,Carnegie Hall Tower,v-1543772999,
18,Carnegie Hall,40.76503,-73.9798868158842,Doctor's Office,,,,,,,False,4dffb38b483b455716230fae,,US,New York,United States,,17,"['New York, NY', 'United States']","[{'label': 'display', 'lat': 40.7651267371542, 'lng': -73.97972872382876}]",40.7651267371542,-73.97972872382876,,,NY,Dr. Dean Polistina,v-1543772999,
19,Carnegie Hall,40.76503,-73.9798868158842,Office,,,,,,,False,573df7d2cd10c531b1b4ac75,152 West 57th Street,US,New York,United States,,27,"['152 West 57th Street', 'New York, NY', 'United States']","[{'label': 'display', 'lat': 40.765022976777345, 'lng': -73.97956271612449}]",40.765022976777345,-73.97956271612449,,,NY,Gamechange Solar,v-1543772999,
20,Carnegie Hall,40.76503,-73.9798868158842,Bank,,,,,,,False,4baeb0b4f964a5201fcf3be3,171 W 57th St,US,New York,United States,at 7th Ave,64,"['171 W 57th St (at 7th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.765597, 'lng': -73.979713}]",40.765597,-73.979713,,10019,NY,Chase Bank,v-1543772999,
21,Carnegie Hall,40.76503,-73.9798868158842,Bus Station,,,,,,,False,4dccbafa1f6eb1227050ee80,,US,New York,United States,,88,"['New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76566841794894, 'lng': -73.98050634418883}]",40.76566841794894,-73.98050634418883,,10019,NY,"MTA M31, M57 (57th Street/7th Ave)",v-1543772999,
22,Carnegie Hall,40.76503,-73.9798868158842,Office,,,,,,,False,4c8652f3e602b1f777efbe7a,7 W 54th St,US,New York,United States,,36,"['7 W 54th St', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76471431039514, 'lng': -73.97978611625746}]",40.76471431039514,-73.97978611625746,,10019,NY,IMG Artists,v-1543772999,
23,Carnegie Hall,40.76503,-73.9798868158842,Souvlaki Shop,313764,/delivery_provider_seamless_20180129.png,https://fastly.4sqi.net/img/general/cap/,"[40, 50]",seamless,https://www.seamless.com/menu/souvlaki-gr-midtown-162-w-56th-st-new-york/313764?affiliate=1131&utm_source=foursquare-affiliate-network&utm_medium=affiliate&utm_campaign=1131&utm_content=313764,False,56048f23498e16b72f056fd9,162 W 56th St,US,New York,United States,btwn 6th Ave & 7th Ave,54,"['162 W 56th St (btwn 6th Ave & 7th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.7646, 'lng': -73.980194}]",40.7646,-73.980194,,10019,NY,Souvlaki GR,v-1543772999,
24,Carnegie Hall,40.76503,-73.9798868158842,Building,,,,,,,False,4c4da9f6fb742d7f445d1b2d,162 W 56th St,US,New York,United States,7th Ave,42,"['162 W 56th St (7th Ave)', 'New York, NY 10019', 'United States']","[{'label': 'display', 'lat': 40.76488978200665, 'lng': -73.98034942200447}]",40.76488978200665,-73.98034942200447,,10019,NY,Carnegie Plaza,v-1543772999,
