,Landmark,Latitude,Longitude,categories,id,location.cc,location.city,location.country,location.distance,location.formattedAddress,location.lat,location.lng,location.state,name
21,New York Life Building,40.742746,-73.9855822944021,Lawyer,4e3b2dc9483b04e17a783682,US,New York,United States,41,"['51 Madison Ave (27th)', 'New York, NY 10010', 'United States']",40.74261931067637,-73.98604885165496,NY,Quinn Emmanuel Trial Attorneys
22,New York Life Building,40.742746,-73.9855822944021,Italian Restaurant,55a03533498ec7e74011d0af,US,New York,United States,322,"['1133 Broadway', 'New York, NY 10010', 'United States']",40.74361963,-73.9892228,NY,La Pecora Bianca
23,New York Life Building,40.742746,-73.9855822944021,Gym,57c56973498e9a06f7c9b6a7,US,New York,United States,122,"['107 E 27th St (Park Avenue South)', 'New York, NY 10016', 'United States']",40.74253219691085,-73.984151651167,NY,Barry's Bootcamp PAS
24,New York Life Building,40.742746,-73.9855822944021,Mediterranean Restaurant,59573747123a195de61b71b3,US,New York,United States,212,"['325 Park Avenue South (E 24th Street)', 'New York, NY 10010', 'United States']",40.7408422,-73.9855104,NY,CAVA
25,New York Life Building,40.742746,-73.9855822944021,Tech Startup,50df0eb7e4b08361bcea7bc4,US,New York,United States,61,"['28 E 28th St (Madison)', 'New York, NY 10016', 'United States']",40.743276096928405,-73.98537467503807,NY,Birchbox HQ
26,New York Life Building,40.742746,-73.9855822944021,Bank,4ea6bc08cc219396a4844dc0,US,New York,United States,71,"['386 Park Ave S', 'New York, NY 10016', 'United States']",40.74291721483689,-73.98476466536522,NY,Chase Bank
27,New York Life Building,40.742746,-73.9855822944021,Gym / Fitness Center,4bb4ac3b2ba29c745715ef2d,US,New York,United States,130,"['25 E 26th St (btwn 5th & Madison Ave)', 'New York, NY 10010', 'United States']",40.743068,-73.987074,NY,Mendez Boxing
28,New York Life Building,40.742746,-73.9855822944021,Lounge,4a498225f964a52064ab1fe3,US,New York,United States,286,"['48 E 23rd St (btwn Park Ave S and Broadway)', 'New York, NY 10010', 'United States']",40.74033496838727,-73.98676490781723,NY,SPiN New York
29,New York Life Building,40.742746,-73.9855822944021,English Restaurant,554be936498e2dcf8fca58a5,US,New York,United States,221,"['5 Madison Ave (E 24th St)', 'New York, NY 10010', 'United States']",40.74126829650025,-73.98734427988529,NY,The Clocktower
0,New York Public Library,40.90366705,-73.9027270532248,Residential Building (Apartment / Condo),4e19406362e12640d87defaa,US,Bronx,United States,62,"['W 255Street', 'Bronx, NY 10471', 'United States']",40.90312689022095,-73.90254534838732,NY,Russian Mission Residential Building
1,New York Public Library,40.90366705,-73.9027270532248,Library,4bf586815e800f479ca3e5d4,US,Bronx,United States,17,"['5540 Mosholu Ave (W 256th St)', 'Bronx, NY 10471', 'United States']",40.90375530715526,-73.90290009815982,NY,New York Public Library - Riverdale Library
2,New York Public Library,40.90366705,-73.9027270532248,Wine Shop,4acfca76f964a52008d620e3,US,Bronx,United States,257,"['5681 Riverdale Ave (259th St)', 'Bronx, NY 10471', 'United States']",40.903420126082416,-73.90577158410362,NY,Skyview Wines and Spirits
3,New York Public Library,40.90366705,-73.9027270532248,Laundry Service,570e9285498e36b16171e4cd,US,Bronx,United States,75,"['5630 Mosholu Ave', 'Bronx, NY 10471', 'United States']",40.90305801930708,-73.90234248083841,NY,Cameo Cleaners
4,New York Public Library,40.90366705,-73.9027270532248,Elementary School,4d3da049af8ca1435e740df7,US,Bronx,United States,182,"['5550 Riverdale Ave (256th Street)', 'Bronx, NY 10471', 'United States']",40.903510372335546,-73.90488596548055,NY,PS 81 - Robert J. Christen School
5,New York Public Library,40.90366705,-73.9027270532248,Spa,57001a43498ec782b5ed5aba,US,Bronx,United States,55,"['355 W 255th St', 'Bronx, NY 10471', 'United States']",40.903251,-73.902358,NY,Банька
6,New York Public Library,40.90366705,-73.9027270532248,Deli / Bodega,4f32728019836c91c7d8b7fc,US,Bronx,United States,68,"['5624 Mosholu Ave', 'Bronx, NY 10471', 'United States']",40.904279,-73.90276,NY,European Gourmet and Deli
7,New York Public Library,40.90366705,-73.9027270532248,Gym,5694442138fa877d769cf633,US,Bronx,United States,106,"['355 West 255 Street', 'Bronx, NY', 'United States']",40.90286756006436,-73.90203243755298,NY,Russian Mission Gym
8,New York Public Library,40.90366705,-73.9027270532248,Playground,4f9d6860e4b09fef544c4c59,US,Bronx,United States,126,"['Bronx, NY 10471', 'United States']",40.90315661976867,-73.90407067604758,NY,P.S 81 Playground
9,New York Public Library,40.90366705,-73.9027270532248,Gas Station,4c44b47bf799e21ea634aea2,US,Bronx,United States,262,"['5914 Riverdale Ave (259th St.)', 'Bronx, NY 10471', 'United States']",40.90342631109073,-73.90583324345451,NY,Sunoco
10,New York Public Library,40.90366705,-73.9027270532248,Pizza Place,4b5f31daf964a52073ac29e3,US,Bronx,United States,197,"['5660 Mosholu Ave', 'Bronx, NY 10471', 'United States']",40.90517102933955,-73.90147193175798,NY,Dino's Pizzeria
11,New York Public Library,40.90366705,-73.9027270532248,Food & Drink Shop,538b5fe6498e2d6da888d872,US,Bronx,United States,42,"['Bronx, NY', 'United States']",40.904043,-73.90283,NY,"russian shop, mosholu"
12,New York Public Library,40.90366705,-73.9027270532248,Pet Store,4c97ae790341370425ba8eef,US,Bronx,United States,185,"['Bronx, NY 10471', 'United States']",40.905139272937404,-73.901705169106,NY,Capipets
13,New York Public Library,40.90366705,-73.9027270532248,Deli / Bodega,4f1b60e7e4b0918979bdc919,US,Bronx,United States,160,"['Bronx, NY 10471', 'United States']",40.90509727776846,-73.90252046842777,NY,Vanechka (european gourmet)
14,New York Public Library,40.90366705,-73.9027270532248,Bus Station,4d99a5e0e07ea35d53c60c03,US,Bronx,United States,255,"['6301 Riverdale Ave', 'Bronx, NY 10471', 'United States']",40.90341694338065,-73.90574373813709,NY,MTA Bus Stop Bx7/Bx10
15,New York Public Library,40.90366705,-73.9027270532248,Liquor Store,4e87a31ae5fad6b97bbbcf49,US,Bronx,United States,167,"['5802 Mosholu Ave', 'Bronx, NY 10471', 'United States']",40.90492965851253,-73.90164201197406,NY,CorkMaster Wines & Spirits
16,New York Public Library,40.90366705,-73.9027270532248,Baseball Field,4bd31aac9854d13ac2ddfc4d,US,Bronx,United States,173,"['Bronx, NY 10471', 'United States']",40.902662,-73.904301,NY,North Riverdale Little League Field
17,New York Public Library,40.90366705,-73.9027270532248,Residential Building (Apartment / Condo),5297d8cb11d2ab5278b94f73,US,Bronx,United States,142,"['Bronx, NY', 'United States']",40.90295037276773,-73.90412809090797,NY,5480 Moshulu
18,New York Public Library,40.90366705,-73.9027270532248,Miscellaneous Shop,514df4ece4b0fc615c7f2e4b,US,Bronx,United States,121,"['Bronx, NY', 'United States']",40.9025856475519,-73.90288792616298,NY,Русский магазин
19,New York Public Library,40.90366705,-73.9027270532248,,4daecb9f4b229076786de501,US,Riverdale,United States,215,"['Fieldston Rd', 'Riverdale, NY 10471', 'United States']",40.90178,-73.902155,NY,"Special Citizens, David Zatlow Center"
20,New York Public Library,40.90366705,-73.9027270532248,Salon / Barbershop,4f6e19fbe4b08610773d66c9,US,Bronx,United States,169,"['Bronx, NY 10471', 'United States']",40.903505034028676,-73.90473094592126,NY,Nelson's Barbershop
21,New York Public Library,40.90366705,-73.9027270532248,Farmers Market,4ffb3641e0e262ad0fa44a94,US,Bronx,United States,60,"['256th St. (Mosholu Ave.)', 'Bronx, NY 10471', 'United States']",40.90402580345354,-73.90326976776123,NY,Riverdale Youthmarket
22,New York Public Library,40.90366705,-73.9027270532248,Laundry Service,4e68055422715179706e664f,US,Bronx,United States,218,"['5684 Mosholu Ave', 'Bronx, NY 10471', 'United States']",40.905288702144034,-73.90126711123501,NY,Dropoff Service
23,New York Public Library,40.90366705,-73.9027270532248,Mexican Restaurant,4e4df183bd41b76bef95b803,US,Bronx,United States,268,"['5979 Broadway', 'Bronx, NY 10471', 'United States']",40.9034498741084,-73.90590794319382,NY,Fresh Tortillas
24,New York Public Library,40.90366705,-73.9027270532248,Business Service,5a0f0c746cf01a1108d5a8e4,US,Bronx,United States,315,"['5676 Riverdale Ave', 'Bronx, NY 10471', 'United States']",40.9063728,-73.9038372,NY,Paychex
25,New York Public Library,40.90366705,-73.9027270532248,Bank,505898e25d24dabaa9bc53fc,US,Bronx,United States,284,"['5661 Riverdale Ave', 'Bronx, NY 10471', 'United States']",40.9058,-73.9046,NY,Coinstar
26,New York Public Library,40.90366705,-73.9027270532248,Bar,566a3848498e239a0d06e1a6,US,New York,United States,94,"['355 W 255th St.', 'New York, NY 10471', 'United States']",40.90283966064453,-73.9024887084961,NY,Russian Mission Residential Bar
27,New York Public Library,40.90366705,-73.9027270532248,Fruit & Vegetable Store,5678a85c498e1f7f4467dff6,US,Bronx,United States,327,"['5661 Riverdale Ave', 'Bronx, NY 10471', 'United States']",40.90609166068028,-73.90492252954708,NY,Keyfood
28,New York Public Library,40.90366705,-73.9027270532248,,4c46095acd5ca593aa9dff86,US,Bronx,United States,121,"['Bronx, NY 10471', 'United States']",40.902964983333334,-73.90382728333333,NY,Rnh
29,New York Public Library,40.90366705,-73.9027270532248,Spa,4eebbadfe5fafd5e720d9bb1,US,Bronx,United States,221,"['5661 Mosholu Ave', 'Bronx, NY 10471', 'United States']",40.90537450511658,-73.90137772847419,NY,Petite Nails
0,New York Stock Exchange,40.7070653,-74.0111743828446,Financial or Legal Service,4b6b179ef964a52032f22be3,US,New York,United States,425,"['11 Wall St Fl 7', 'New York, NY 10005', 'United States']",40.70641526663423,-74.00620101030681,NY,NYSE Trading Floor
1,New York Stock Exchange,40.7070653,-74.0111743828446,Financial or Legal Service,431f7f00f964a52085271fe3,US,New York,United States,17,"['11 Wall St (btwn Broadway & Broad St)', 'New York, NY 10005', 'United States']",40.706941438950565,-74.01104092597961,NY,New York Stock Exchange
2,New York Stock Exchange,40.7070653,-74.0111743828446,Neighborhood,4bc24023461576b056237d32,US,New York,United States,118,"['New York, NY 10038', 'United States']",40.706009558537616,-74.01130918295232,NY,Financial District
3,New York Stock Exchange,40.7070653,-74.0111743828446,Building,4d71292569356ea83bb35cd9,US,New York,United States,26,"['20 Broad St (at Exchange Pl)', 'New York, NY 10005', 'United States']",40.706924888790105,-74.01092471658352,NY,NYSE Euronext
4,New York Stock Exchange,40.7070653,-74.0111743828446,Historic Site,5230969f0493768d4b4e9057,US,New York,United States,36,"['14 Wall St Fl 20', 'New York, NY 10005', 'United States']",40.70738249074363,-74.01105941427986,NY,Wall Street Walks
5,New York Stock Exchange,40.7070653,-74.0111743828446,Historic Site,4a663a8ef964a5203ec81fe3,US,New York,United States,52,"['26 Wall St (at Broad St)', 'New York, NY 10005', 'United States']",40.70711992999016,-74.01055172606512,NY,Federal Hall National Memorial
6,New York Stock Exchange,40.7070653,-74.0111743828446,Club House,5900cdac33a1c5557c1d9c74,US,New York,United States,25,"['11 Wall St Fl 7', 'New York, NY 10005', 'United States']",40.706862,-74.011323,NY,Big Board Club
7,New York Stock Exchange,40.7070653,-74.0111743828446,Office,4ae0b5a0f964a520d88121e3,US,New York,United States,68,"['14 Wall St (btw Broadway & Nassau)', 'New York, NY 10005', 'United States']",40.707355772555545,-74.01045467188672,NY,TheStreet.com
8,New York Stock Exchange,40.7070653,-74.0111743828446,Metro Station,4aea2b78f964a520edb921e3,US,New York,United States,84,"['Wall St (Broadway)', 'New York, NY 10006', 'United States']",40.707710007867334,-74.01169538497925,NY,MTA Subway - Wall St (4/5)
9,New York Stock Exchange,40.7070653,-74.0111743828446,Bakery,592ef69fdb1d814344aa5e1c,US,New York,United States,40,"['14 Wall St (Nassau Street)', 'New York, NY 10005', 'United States']",40.707383211215,-74.01093949705466,NY,Feed Your Soul Cafe
10,New York Stock Exchange,40.7070653,-74.0111743828446,Salon / Barbershop,4b3bbe5af964a5202a7a25e3,US,New York,United States,49,"['14 Wall St (btw Broadway and Broad)', 'New York, NY 10005', 'United States']",40.70750774312764,-74.01117164882898,NY,Esquires of Wall St.
11,New York Stock Exchange,40.7070653,-74.0111743828446,Metro Station,4c93d860f7cfa1cd5331ae15,US,New York,United States,76,"['Broad St. (Exchange Pl.)', 'New York, NY 10002', 'United States']",40.706379327395695,-74.01108118108819,NY,MTA Subway - Broad St (J/Z)
12,New York Stock Exchange,40.7070653,-74.0111743828446,Conference Room,59552cac9d6a19626051f91c,US,New York,United States,36,"['New York, NY 10005', 'United States']",40.706818050271096,-74.01088911561862,NY,NYSE Freedom Hall
13,New York Stock Exchange,40.7070653,-74.0111743828446,Office,4be170dad816c928260df0d9,US,New York,United States,38,"['14 Wall St (Broadway)', 'New York, NY 10005', 'United States']",40.70721951659425,-74.01076691297193,NY,NYU Langone Medical Center Offices
14,New York Stock Exchange,40.7070653,-74.0111743828446,Residential Building (Apartment / Condo),4b70dccbf964a5201a322de3,US,New York,United States,48,"['15 Broad St (Exchange Pl)', 'New York, NY 10005', 'United States']",40.706710239100325,-74.0108350305413,NY,15 Broad Street
15,New York Stock Exchange,40.7070653,-74.0111743828446,Gym / Fitness Center,49f201def964a520cc691fe3,US,New York,United States,97,"['30 Broad St Frnt 1', 'New York, NY 10004', 'United States']",40.7062734,-74.0116551,NY,New York Sports Clubs
16,New York Stock Exchange,40.7070653,-74.0111743828446,Accessories Store,4b69da7bf964a52052b82be3,US,New York,United States,64,"['15 Broad St', 'New York, NY 10005', 'United States']",40.706504840300255,-74.0109933795276,NY,Hermès
17,New York Stock Exchange,40.7070653,-74.0111743828446,Office,5693e9d7498e7ae08f59b2d4,US,New York,United States,8,"['7 state Street', 'New York, NY', 'United States']",40.707136,-74.01122,NY,Bressler Amery & Ross
18,New York Stock Exchange,40.7070653,-74.0111743828446,Doctor's Office,4df76e40d1642d7385a67e45,US,New York,United States,106,"['30 Broad Street, 45th Floor (Wall St)', 'New York, NY 10004', 'United States']",40.706204,-74.011712,NY,One Medical
19,New York Stock Exchange,40.7070653,-74.0111743828446,Bank,4ba3924df964a520524838e3,US,New York,United States,80,"['2 Wall St (at Broadway)', 'New York, NY 10005', 'United States']",40.70776490530766,-74.01142984628677,NY,TD Bank
20,New York Stock Exchange,40.7070653,-74.0111743828446,Gym,4a2f3322f964a520b6981fe3,US,New York,United States,44,"['14 Wall Street (at Nassau St)', 'New York, NY 10005', 'United States']",40.707399,-74.010875,NY,Equinox Wall Street
21,New York Stock Exchange,40.7070653,-74.0111743828446,Historic Site,51225340e4b061129fb5448c,US,New York,United States,52,"['New York, NY 10005', 'United States']",40.706981655304936,-74.01056007269761,NY,George Washington Statue
22,New York Stock Exchange,40.7070653,-74.0111743828446,Department Store,4e40041f81dc6ce0fac9ae73,US,New York,United States,55,"['14 Wall St (at Nassau St.)', 'New York, NY 10005', 'United States']",40.707474,-74.010803,NY,T.J. Maxx
23,New York Stock Exchange,40.7070653,-74.0111743828446,Office,4aa659fbf964a520c24920e3,US,New York,United States,82,"['14 Wall St (btwn Broadway and Nassau St)', 'New York, NY 10005', 'United States']",40.707520401041684,-74.01039815297437,NY,14 Wall St
24,New York Stock Exchange,40.7070653,-74.0111743828446,Coffee Shop,4c2b3de98abca59321ceff1f,US,New York,United States,55,"['14 Wall St (btwn Broadway & Nassau St)', 'New York, NY 10005', 'United States']",40.70755596,-74.01127283,NY,Starbucks
25,New York Stock Exchange,40.7070653,-74.0111743828446,Advertising Agency,4a8eb802f964a520861220e3,US,New York,United States,23,"['30 Broad St (Exchange Place)', 'New York, NY 10004', 'United States']",40.706883918861585,-74.0110280061317,NY,BARKER
26,New York Stock Exchange,40.7070653,-74.0111743828446,College Lab,4ed156b5cc219860f8968de8,US,,United States,28,"['NY 10005', 'United States']",40.706866,-74.010963,New York,Napoleon
27,New York Stock Exchange,40.7070653,-74.0111743828446,Coffee Shop,5be445f9b25fee003998d985,US,New York,United States,149,"['55 Broadway (at Exchange Alley)', 'New York, NY 10006', 'United States']",40.706744,-74.012891,NY,Starbucks
28,New York Stock Exchange,40.7070653,-74.0111743828446,Cemetery,4c7026da9375a093831b0637,US,New York,United States,120,"['74 Trinity Pl (btwn Thames & Rector St)', 'New York, NY 10006', 'United States']",40.707917982031134,-74.01204926443945,NY,Alexander Hamilton's Grave
29,New York Stock Exchange,40.7070653,-74.0111743828446,Office,4bfacc665ec320a1932a8cd3,US,New York,United States,79,"['1 Wall St (Broadway)', 'New York, NY 10005', 'United States']",40.70701230471061,-74.01211841269328,NY,One Wall Street
0,New York Yacht Club,40.7555778,-73.9815595,Gym,4c082754009a0f47dba8e5bf,US,New York,United States,4,"['27 W 44th St (At 5th)', 'New York, NY 10036', 'United States']",40.75561518484979,-73.9815676208818,NY,Harvard Club Gym
1,New York Yacht Club,40.7555778,-73.9815595,Event Space,45d9aa10f964a520ee421fe3,US,New York,United States,12,"['35 W 44th St (btwn 5th & 6th Ave)', 'New York, NY 10036', 'United States']",40.75556616844481,-73.98141031488505,NY,Harvard Club of New York City
2,New York Yacht Club,40.7555778,-73.9815595,Hotel,4397d3b8f964a520a72b1fe3,US,New York,United States,21,"['30 W 44th St (btw 5th & 6th Ave)', 'New York, NY 10036', 'United States']",40.7554,-73.98166,NY,Penn Club of New York
3,New York Yacht Club,40.7555778,-73.9815595,Office,58c96bd211742071fc7f2271,US,New York,United States,16,"['New York, NY', 'United States']",40.75547516005609,-73.9814225967482,NY,Diamond Producers Association
4,New York Yacht Club,40.7555778,-73.9815595,Bar,53ffaf7a498e4a0b57c6f491,US,New York,United States,19,"['New York, NY', 'United States']",40.755575137233166,-73.98132995248353,NY,Harvard Club Rooftop
5,New York Yacht Club,40.7555778,-73.9815595,Gym,4da2c89a63b5a35d5ac7031a,US,New York,United States,39,"['30 W 44th St (btwn 5th & 6th Aves)', 'New York, NY 10036', 'United States']",40.7553561461089,-73.98191901544682,NY,Penn Club Palestra Fitness Center
6,New York Yacht Club,40.7555778,-73.9815595,Social Club,49b18f4af964a520d7521fe3,US,New York,United States,19,"['37 W 44th St (5th Ave)', 'New York, NY 10036', 'United States']",40.75562041920775,-73.98178051065554,NY,New York Yacht Club
7,New York Yacht Club,40.7555778,-73.9815595,Office,4e0b41cd1520ee0fba8dbb9a,US,New York,United States,10,"['20 W 44th St', 'New York, NY 10036', 'United States']",40.75549837162147,-73.98163318634033,NY,New England Society in the City of New York
8,New York Yacht Club,40.7555778,-73.9815595,Bar,50edaf33e4b085c85810498c,US,New York,United States,122,"['New York, NY 10036', 'United States']",40.75555182571335,-73.98301154320502,NY,Harvard Club - Main Bar
9,New York Yacht Club,40.7555778,-73.9815595,College Academic Building,4f209abfe4b0dbf58caa9842,US,New York,United States,16,"['West 44th Street', 'New York, NY 10036', 'United States']",40.75548111990544,-73.98170875271617,NY,New York Botanical Garden Manhattan
10,New York Yacht Club,40.7555778,-73.9815595,Miscellaneous Shop,4cd44565536654815ae12bed,US,New York,United States,12,"['32 West 44th Street', 'New York, NY 10036', 'United States']",40.755646,-73.981447,NY,BT New York Inc.
11,New York Yacht Club,40.7555778,-73.9815595,American Restaurant,504b9712e4b084386aee1130,US,New York,United States,22,"['30 W 44th St ((between 5th and 6th Aves))', 'New York, NY 10036', 'United States']",40.75575834529418,-73.98166857841976,NY,The Grill Room
12,New York Yacht Club,40.7555778,-73.9815595,Library,4b8eae60f964a5209d3033e3,US,New York,United States,29,"['20 W 44th St (btwn 5th & 6th Ave.)', 'New York, NY 10036', 'United States']",40.75534881812213,-73.98137525587559,NY,General Society of Mechanics & Tradesmen
13,New York Yacht Club,40.7555778,-73.9815595,Hotel,4b4e71caf964a520f8ed26e3,US,New York,United States,28,"['45 W 44th St (at 6th Ave)', 'New York, NY 10036', 'United States']",40.75578722233005,-73.98176215591775,NY,Sofitel New York
14,New York Yacht Club,40.7555778,-73.9815595,Social Club,4baa2a40f964a520b24f3ae3,US,New York,United States,40,"['20 W 44th St', 'New York, NY 10036', 'United States']",40.755241158941196,-73.98137224487587,NY,The Coffee House
15,New York Yacht Club,40.7555778,-73.9815595,Neighborhood,4f53022de4b02d0eb4152d42,US,New York,United States,595,"['New York, NY 10017', 'United States']",40.75589523872032,-73.97450594111876,NY,Midtown East
16,New York Yacht Club,40.7555778,-73.9815595,Office,4c06eb938b4520a1772f8697,US,New York,United States,30,"['28 W 44th St (btwn 5th & 6th Ave.)', 'New York, NY 10036', 'United States']",40.75533286747763,-73.98171567613849,NY,New York Consumer Center
17,New York Yacht Club,40.7555778,-73.9815595,Bar,588293f951d19e062a9b01fb,US,New York,United States,4,"['New York, NY', 'United States']",40.755596,-73.981602,NY,Harvard Club Upstairs Bar
18,New York Yacht Club,40.7555778,-73.9815595,General College & University,4c98b5adb6ee236a9648aaa7,US,New York,United States,77,"['25 W 43rd St', 'New York, NY 10036', 'United States']",40.754921449586,-73.981856440978,NY,"Joseph S. Murphy Institute, CUNY"
19,New York Yacht Club,40.7555778,-73.9815595,Japanese Restaurant,594d5d0fdd70c5518d1d9447,US,New York,United States,15,"['28 W 44th St', 'New York, NY 10036', 'United States']",40.755441898587485,-73.98150149497505,NY,Sen Sakana
20,New York Yacht Club,40.7555778,-73.9815595,Hotel,4847e3acf964a52073501fe3,US,New York,United States,66,"['12 West 44th Street (btwn 5th & 6th Ave)', 'New York, NY 10036', 'United States']",40.75514,-73.98103,NY,The Mansfield Hotel
21,New York Yacht Club,40.7555778,-73.9815595,Office,4d42cf23b0342d43bba82bbe,US,New York,United States,889,"['183 Madison Ave', 'New York, NY 10016', 'United States']",40.74763432694287,-73.98271884655175,NY,Spector Group Architects
22,New York Yacht Club,40.7555778,-73.9815595,Hotel,4b7eec6ff964a520c00930e3,US,New York,United States,62,"['40 W 45th St (Between 5th and 6th)', 'New York, NY 10036', 'United States']",40.75612942060843,-73.98140421128218,NY,"Club Quarters Hotel, Midtown-Times Square"
23,New York Yacht Club,40.7555778,-73.9815595,General College & University,4ca26ec0b0ff8cfa8bb2ae5e,US,New York,United States,27,"['25 e. 42nd st. (5th ave.)', 'New York, NY 10036', 'United States']",40.75538190714322,-73.9813529229413,NY,Asian American / Asian Research Institute
24,New York Yacht Club,40.7555778,-73.9815595,Greek Restaurant,49cfc906f964a520c65a1fe3,US,New York,United States,26,"['19 W 44th St (btwn 5th & 6th Ave)', 'New York, NY 10036', 'United States']",40.75543603139688,-73.98130808799384,NY,Kellari Taverna NY
25,New York Yacht Club,40.7555778,-73.9815595,Non-Profit,4b840392f964a5203c1b31e3,US,New York,United States,28,"['New York, NY 10036', 'United States']",40.75532196181172,-73.98156527304751,NY,American National Standards Institute
26,New York Yacht Club,40.7555778,-73.9815595,Physical Therapist,4ad7ab52f964a520810d21e3,US,New York,United States,99,"['36 W 44th St (btw 5th ave & 6th ave)', 'New York, NY 10036', 'United States']",40.75531179810323,-73.98269062030722,NY,SPEAR Physical Therapy
27,New York Yacht Club,40.7555778,-73.9815595,Mexican Restaurant,4a95b175f964a5202a2420e3,US,New York,United States,72,"['25 W 45th St (West 45th Street between 5th & 6th)', 'New York, NY 10036', 'United States']",40.756043272593345,-73.9809544403298,NY,Chipotle Mexican Grill
28,New York Yacht Club,40.7555778,-73.9815595,Non-Profit,4c93972f21c7199cc8800a7f,US,New York,United States,62,"['20 W 44th St Ste 310 (btwn 5th & 6th Ave.)', 'New York, NY 10036', 'United States']",40.755065207890944,-73.98125535659763,NY,Institute of Classical Architecture & Art
29,New York Yacht Club,40.7555778,-73.9815595,Professional & Other Places,4e5fc51b8877694559e4ba11,US,New York,United States,24,"['36 W 44th Street Mezzanine', 'New York, NY 10036', 'United States']",40.755672,-73.981824,NY,Legion Of Good Will
0,Players Club,40.7375,-73.9875,Bar,3fd66200f964a52088e31ee3,US,New York,United States,12,"['106 E 19th St (btwn Park Ave S & Irving Pl)', 'New York, NY 10003', 'United States']",40.737398699889674,-73.98744313077904,NY,The Watering Hole
1,Players Club,40.7375,-73.9875,Café,5890a1dc7ff1e4019025b42b,US,New York,United States,26,"['103 East 19th Street (Park Avenue South)', 'New York, NY 10003', 'United States']",40.7375512483829,-73.98780135310709,NY,Daily Provisions
2,Players Club,40.7375,-73.9875,Office,58bd8760375c4a21b3da92c0,US,New York,United States,74,"['225 Park Ave S', 'New York, NY 10003', 'United States']",40.73732344927914,-73.9883544030227,NY,Facebook NYC 225
3,Players Club,40.7375,-73.9875,Tech Startup,581ccdd6b244c858db24d31f,US,New York,United States,32,"['106 E 19th St', 'New York, NY 10003', 'United States']",40.737208,-73.987456,NY,Snowe HQ
4,Players Club,40.7375,-73.9875,Tech Startup,5548d06a498e7fd00507cae4,US,New York,United States,71,"['111 E 18th St', 'New York, NY 10003', 'United States']",40.736951,-73.987939,NY,Teachers Pay Teachers
5,Players Club,40.7375,-73.9875,Coworking Space,4da879e204376c3368892f4f,US,New York,United States,37,"['235 Park Ave S', 'New York, NY 10003', 'United States']",40.737777,-73.987744,NY,PSBM Business Management
6,Players Club,40.7375,-73.9875,New American Restaurant,583f3282d25ded04cef6b2ba,US,New York,United States,33,"['101 East 19th St (Park Ave)', 'New York, NY 10003', 'United States']",40.73759358219195,-73.98788169094186,NY,Union Square Cafe
7,Players Club,40.7375,-73.9875,Office,56be3a0f498ea0aa24333eef,US,New York,United States,70,"['111 E 18th St (Park Ave.)', 'New York, NY 10003', 'United States']",40.73702415646044,-73.98804470803022,NY,BuzzFeed
8,Players Club,40.7375,-73.9875,Park,49da4688f964a5206e5e1fe3,US,New York,United States,141,"['btwn Gramercy Park N & S (btwn Gramercy Park E & W)', 'New York, NY 10003', 'United States']",40.7378764441416,-73.98590326309204,NY,Gramercy Park
9,Players Club,40.7375,-73.9875,Office,4c5822eaa7d976b0360dddee,US,New York,United States,71,"['233 Park Ave S (19th street)', 'New York, NY 10003', 'United States']",40.737375870396356,-73.9883366586596,NY,STV Inc.
10,Players Club,40.7375,-73.9875,Bank,4bf161a09ead2d7f7799ee4c,US,New York,United States,86,"['230 Park Ave S', 'New York, NY 10003', 'United States']",40.73770572920592,-73.98848891258245,NY,Chase Bank
11,Players Club,40.7375,-73.9875,Corporate Cafeteria,5a661d1f0a08ab7faf691444,US,New York,United States,49,"['225 Park Ave S (at E 18th St)', 'New York, NY 10003', 'United States']",40.737186,-73.987916,NY,Ceci et Cela
12,Players Club,40.7375,-73.9875,Mediterranean Restaurant,4ae32479f964a520e09021e3,US,New York,United States,85,"['250 Park Ave S (at E 20th St)', 'New York, NY 10003', 'United States']",40.738230039775914,-73.9878323650875,NY,Barbounia
13,Players Club,40.7375,-73.9875,Seafood Restaurant,57e31d8e498e182a566b6006,US,New York,United States,54,"['245 Park Ave S (21st)', 'New York, NY 10003', 'United States']",40.7379741,-73.98767749999999,NY,Farmer & The Fish - Gramercy
14,Players Club,40.7375,-73.9875,Food Truck,510acb4ee4b042e036db71c1,US,New York,United States,53,"['240 Park Ave S (19th Street)', 'New York, NY 10003', 'United States']",40.737671438131606,-73.98809635898077,NY,Tariq's #1 Halal Food Cart
15,Players Club,40.7375,-73.9875,French Restaurant,3fd66200f964a5205de41ee3,US,New York,United States,63,"['249 Park Ave S (at E 20th St)', 'New York, NY 10003', 'United States']",40.738064,-73.987629,NY,L'Express
16,Players Club,40.7375,-73.9875,Café,3fd66200f964a52008e91ee3,US,New York,United States,104,"['71 Irving Pl (btwn E 18th & E 19th St)', 'New York, NY 10003', 'United States']",40.73671618830131,-73.98681688095093,NY,Irving Farm Coffee Roasters
17,Players Club,40.7375,-73.9875,Diner,49f4b6fdf964a5203d6b1fe3,US,New York,United States,40,"['239 Park Ave S (btwn E 19th & 20th St.)', 'New York, NY 10003', 'United States']",40.73784,-73.98768,NY,Big Daddy's
18,Players Club,40.7375,-73.9875,Coffee Shop,4a5dd98ef964a520c2bd1fe3,US,New York,United States,84,"['240 Park Avenue South (at E 19th St)', 'New York, NY 10003', 'United States']",40.73790176,-73.98835362,NY,Starbucks
